time,accel_x,accel_y,accel_z,accel_uni,strain
28.860409999999888,-0.6,0.2,0.1,,0.95
28.870229999999992,-0.6,0.2,0.1,,0.95
28.880039999999894,0.1,0.3,0.0,-2.6,
28.88984999999991,0.1,0.3,0.0,,0.73
28.8995799999999,-0.5,0.4,-0.3,5.0,
28.90939999999989,-0.5,0.4,-0.3,5.0,
28.919209999999907,-0.5,0.4,-0.3,,0.54
28.929019999999923,0.8,0.2,-0.6,,0.54
28.938839999999914,0.8,0.2,-0.6,,0.54
28.94864999999993,0.4,0.6,1.4,,0.68
28.958459999999945,0.4,0.6,1.4,,0.68
28.968279999999936,0.3,0.0,0.0,-3.4,
28.978089999999952,0.3,0.0,0.0,,0.54
28.987899999999968,-0.3,0.2,-0.5,,1.37
28.99771999999996,-0.3,0.2,-0.5,,1.37
29.007529999999974,0.3,0.2,0.3,,1.64
29.017259999999965,0.3,0.2,0.3,,1.64
29.02706999999998,0.1,0.6,0.0,,0.41
29.036879999999996,0.1,0.6,0.0,-0.6,
29.046699999999987,-0.2,0.3,-0.2,,1.64
29.05650999999989,-0.2,0.3,-0.2,,1.64
29.066319999999905,0.2,-1.0,0.1,,0.45
29.076139999999896,0.2,-1.0,0.1,,0.45
29.08594999999991,0.7,-0.3,-0.2,,0.77
29.095759999999927,0.7,-0.3,-0.2,-3.4,
29.105579999999918,-0.5,-0.4,1.0,,1.64
29.115389999999934,-0.5,-0.4,1.0,,1.64
29.125119999999924,-0.5,-0.4,1.0,,0.86
29.13492999999994,1.1,-1.1,-0.1,,0.86
29.144739999999956,1.1,-1.1,-0.1,,0.86
29.154559999999947,-0.4,-1.0,-0.2,,0.41
29.164369999999963,-0.4,-1.0,-0.2,,0.41
29.17417999999998,-0.2,-0.1,1.5,,0.54
29.18399999999997,-0.2,-0.1,1.5,,0.54
29.193809999999985,-0.5,-0.3,-0.4,,0.95
29.203619999999887,-0.5,-0.3,-0.4,,0.95
29.21343999999999,-0.2,0.7,-0.7,,0.59
29.223249999999894,-0.2,0.7,-0.7,,0.59
29.23305999999991,1.3,0.2,0.3,-5.2,
29.2428799999999,1.3,0.2,0.3,,1.96
29.25260999999989,-0.7,0.9,-0.3,,0.36
29.262419999999906,-0.7,0.9,-0.3,5.0,
29.272229999999922,-0.5,0.1,-0.2,,0.41
29.282049999999913,-0.5,0.1,-0.2,,0.41
29.29185999999993,0.5,-0.8,0.1,,0.36
29.301669999999945,0.5,-0.8,0.1,,0.36
29.311489999999935,0.5,-0.8,0.1,,0.91
29.32129999999995,-1.0,1.0,-0.1,2.2,
29.331109999999967,-1.0,1.0,-0.1,,0.91
29.340929999999958,0.3,0.0,0.1,,1.0
29.350739999999973,0.3,0.0,0.1,,1.0
29.36054999999999,0.7,-0.1,-0.3,,1.96
29.37027999999998,0.7,-0.1,-0.3,,1.96
29.380089999999996,-0.7,0.0,1.4,,1.64
29.389909999999986,-0.7,0.0,1.4,-6.6,
29.39971999999989,-0.5,0.0,-0.7,,0.86
29.409529999999904,-0.5,0.0,-0.7,,0.86
29.419349999999895,0.6,-0.5,0.0,,0.59
29.42915999999991,0.6,-0.5,0.0,,0.59
29.438969999999927,-0.5,0.3,0.3,,0.91
29.448789999999917,-0.5,0.3,0.3,3.0,
29.458599999999933,0.4,-0.2,-0.5,,0.68
29.46840999999995,0.4,-0.2,-0.5,,0.68
29.47822999999994,0.4,0.5,1.5,,0.95
29.488039999999955,0.4,0.5,1.5,,0.95
29.497769999999946,0.3,0.6,-0.2,,0.63
29.50757999999996,0.3,0.6,-0.2,,0.63
29.517399999999952,0.3,0.6,-0.2,,0.36
29.527209999999968,0.0,-0.3,0.0,,0.36
29.537019999999984,0.0,-0.3,0.0,,0.36
29.546839999999975,0.9,0.2,0.4,,0.68
29.55664999999999,0.9,0.2,0.4,,0.68
29.566459999999893,0.5,0.2,0.0,,0.95
29.576279999999997,0.5,0.2,0.0,,0.95
29.5860899999999,-1.3,0.3,-0.3,-3.4,
29.595899999999915,-1.3,0.3,-0.3,,1.0
29.605629999999906,-0.3,-1.5,0.7,,0.68
29.61543999999992,-0.3,-1.5,0.7,-1.4,
29.625259999999912,0.4,0.3,-1.5,,0.77
29.635069999999928,0.4,0.3,-1.5,,0.77
29.644879999999944,0.4,-0.2,-0.4,-6.6,
29.654699999999934,0.4,-0.2,-0.4,,1.64
29.66450999999995,0.2,-1.1,0.3,,1.32
29.674319999999966,0.2,-1.1,0.3,-6.6,
29.684139999999957,-0.3,-0.2,0.3,,1.46
29.693949999999973,-0.3,-0.2,0.3,,1.46
29.70375999999999,-0.3,-0.2,0.3,3.6,
29.71357999999998,0.1,0.0,-0.3,,0.68
29.723389999999995,0.1,0.0,-0.3,,0.68
29.733119999999985,0.9,-0.2,1.5,1.6,
29.742929999999888,0.9,-0.2,1.5,1.6,
29.752739999999903,0.4,0.3,0.2,,1.14
29.762559999999894,0.4,0.3,0.2,,1.14
29.77236999999991,0.1,0.0,-0.1,,0.54
29.782179999999926,0.1,0.0,-0.1,,0.54
29.791999999999916,-0.3,-0.4,-0.1,,1.0
29.801809999999932,-0.3,-0.4,-0.1,1.2,
29.811619999999948,0.0,-1.4,0.0,,1.64
29.82143999999994,0.0,-1.4,0.0,,1.64
