time,accel_x,accel_y,accel_z,accel_uni,strain
50.18905999999993,0.3,-0.2,0.0,-6.6,
50.19886999999994,-0.5,-0.9,-0.4,,1.64
50.20867999999996,-0.5,-0.9,-0.4,,1.64
50.21849999999995,-0.4,-0.4,-0.1,,1.0
50.228309999999965,-0.4,-0.4,-0.1,,1.0
50.23811999999998,0.2,-0.1,-0.2,,0.68
50.24793999999997,0.2,-0.1,-0.2,-4.0,
50.25774999999999,-0.2,-0.7,-0.1,-3.6,
50.26747999999998,-0.2,-0.7,-0.1,,0.86
50.277289999999994,1.3,0.1,-0.4,-6.6,
50.287109999999984,1.3,0.1,-0.4,,1.64
50.29692,1.3,0.1,-0.4,,0.36
50.306730000000016,0.5,0.0,0.1,,0.36
50.31655000000001,0.5,0.0,0.1,,0.36
50.32635999999991,-0.4,0.1,-1.3,,1.32
50.336169999999925,-0.4,0.1,-1.3,,1.32
50.345989999999915,-0.4,0.3,-0.1,,1.0
50.35579999999993,-0.4,0.3,-0.1,,1.0
50.36560999999995,0.1,0.4,0.1,,0.36
50.37542999999994,0.1,0.4,0.1,,0.36
50.38523999999995,0.0,0.1,0.1,0.0,
50.39504999999997,0.0,0.1,0.1,,0.77
50.40477999999996,-0.8,0.8,0.1,,1.96
50.414589999999976,-0.8,0.8,0.1,-6.6,
50.424409999999966,0.4,-0.2,0.0,,0.68
50.43421999999998,0.4,-0.2,0.0,,0.68
50.44403,-0.4,0.2,0.3,-4.4,
50.45384999999999,-0.4,0.2,0.3,,1.0
50.463660000000004,-0.6,-0.2,0.0,,0.68
50.47346999999991,-0.6,-0.2,0.0,0.2,
50.48329000000001,-1.5,0.5,0.3,,1.0
50.49309999999991,-1.5,0.5,0.3,,1.0
50.50290999999993,-1.5,0.5,0.3,,1.0
50.51272999999992,0.3,1.0,0.4,,0.36
50.522449999999935,0.3,1.0,0.4,,0.36
50.532269999999926,0.1,0.4,-0.3,-3.8,
50.54207999999994,0.1,0.4,-0.3,-3.8,
50.55188999999996,1.0,0.2,0.6,,1.0
50.56170999999995,1.0,0.2,0.6,,1.0
50.571519999999964,0.3,-0.3,0.6,,1.0
50.58132999999998,0.3,-0.3,0.6,,1.0
50.59114999999997,0.0,0.4,0.1,,1.64
50.600959999999986,0.0,0.4,0.1,0.4,
50.61077,0.6,0.3,0.0,,0.86
50.62058999999999,0.6,0.3,0.0,,0.86
